63.4568410769   42.6155832810   629.4229221164  4.4501576321    4.4501576321    0.1 0.1000  -0.01
85.2340564220   -6.6961235942   178.4600940697  4.4501576321    4.4501576321    0.1 0.1000  -0.01
54.6850163222   -5.3757858654   451.8723346937  4.4501576321    4.4501576321    0.1 0.1000  0.01
20.5580339751   -15.7835874332  418.2670515040  4.4501576321    4.4501576321    0.1 0.1000  0.01
44.4678710502   31.3350298878   852.3137651452  4.4501576321    4.4501576321    0.1 0.1000  0.01
48.4503780032   54.4906692500   318.7368525502  4.4501576321    4.4501576321    0.1 0.1000  -0.01
64.5959813293   22.7275818094   150.9559503458  4.4501576321    4.4501576321    0.1 0.1000  0.01
27.7952899489   -16.8046889298  180.7703540318  4.4501576321    4.4501576321    0.1 0.1000  0.01
27.7252599450   -54.0652412700  567.1305641740  4.4501576321    4.4501576321    0.1 0.1000  -0.01
15.5121292756   69.2388161618   469.9098771992  4.4501576321    4.4501576321    0.1 0.1000  -0.01
28.4432701291   36.1822907044   124.9564734336  4.4501576321    4.4501576321    0.1 0.1000  0.01
74.3750948682   -27.6423491601  929.4800650131  4.4501576321    4.4501576321    0.1 0.1000  -0.01
70.6321272718   22.0247970694   110.8605534081  4.4501576321    4.4501576321    0.1 0.1000  0.01
64.2865374076   -30.2946079968  111.1851074582  4.4501576321    4.4501576321    0.1 0.1000  -0.01
65.7020725507   42.0644783203   502.5307918518  4.4501576321    4.4501576321    0.1 0.1000  -0.01
17.4202227287   -58.3359733252  435.2093794666  4.4501576321    4.4501576321    0.1 0.1000  -0.01
59.9304144179   -39.9786405287  312.3464040487  4.4501576321    4.4501576321    0.1 0.1000  0.01
77.8909116199   -66.3181370953  403.8711609677  4.4501576321    4.4501576321    0.1 0.1000  -0.01
45.3599109328   3.0623330858    237.7903180892  4.4501576321    4.4501576321    0.1 0.1000  -0.01
53.3095846724   -37.4811003105  218.1079730432  4.4501576321    4.4501576321    0.1 0.1000  -0.01
10.6267203249   64.9432681087   489.9888688847  4.4501576321    4.4501576321    0.1 0.1000  -0.01
67.2714334970   13.9332046195   655.6134993305  4.4501576321    4.4501576321    0.1 0.1000  0.01
27.2461550962   -18.5251246892  107.7678306389  4.4501576321    4.4501576321    0.1 0.1000  0.01
62.3287998478   29.4068402234   410.5853265826  4.4501576321    4.4501576321    0.1 0.1000  0.01
89.1938242498   -45.1539815889  680.3167371566  4.4501576321    4.4501576321    0.1 0.1000  -0.01
32.7858483612   4.2876504139    356.9518009163  4.4501576321    4.4501576321    0.1 0.1000  0.01
73.9010704185   -22.0269721878  634.7580295726  4.4501576321    4.4501576321    0.1 0.1000  -0.01
31.4004560573   17.3890368742   181.1214663060  4.4501576321    4.4501576321    0.1 0.1000  0.01
28.9503836685   -2.7142560153   402.4021907349  4.4501576321    4.4501576321    0.1 0.1000  0.01
47.7291763075   -26.7973642434  437.2540406140  4.4501576321    4.4501576321    0.1 0.1000  0.01
47.1721307472   -17.3711720495  606.5196418927  4.4501576321    4.4501576321    0.1 0.1000  0.01
74.6818276073   -51.8643650380  142.1274440691  4.4501576321    4.4501576321    0.1 0.1000  -0.01
31.5674083645   19.9792063454   607.4030640942  4.4501576321    4.4501576321    0.1 0.1000  -0.01
76.1999464866   -31.3082168765  200.3990295230  4.4501576321    4.4501576321    0.1 0.1000  -0.01
34.5810792885   47.2046240987   145.1066190598  4.4501576321    4.4501576321    0.1 0.1000  0.01
78.8097914459   -5.1467249331   399.5155759622  4.4501576321    4.4501576321    0.1 0.1000  0.01
1.7350841748    40.5515940777   248.5873314067  4.4501576321    4.4501576321    0.1 0.1000  0.01
72.0837953330   49.2288149007   150.9521296664  4.4501576321    4.4501576321    0.1 0.1000  -0.01
51.9865429622   -24.1651699450  398.9799386262  4.4501576321    4.4501576321    0.1 0.1000  0.01
36.9815209317   -50.5054295871  739.6738809322  4.4501576321    4.4501576321    0.1 0.1000  0.01
38.0554737887   -6.0039729569   641.1003975795  4.4501576321    4.4501576321    0.1 0.1000  -0.01
73.8561218131   -20.2926584407  592.1611836933  4.4501576321    4.4501576321    0.1 0.1000  0.01
55.4650780797   19.0190297172   161.3997969431  4.4501576321    4.4501576321    0.1 0.1000  0.01
62.1240635709   18.8320747706   258.8040129516  4.4501576321    4.4501576321    0.1 0.1000  -0.01
87.9483327189   -33.5784893590  764.7752433366  4.4501576321    4.4501576321    0.1 0.1000  0.01
3.2860579809    -36.5091620524  202.0736199500  4.4501576321    4.4501576321    0.1 0.1000  0.01
45.6332729594   0.3763230153    602.1350661716  4.4501576321    4.4501576321    0.1 0.1000  -0.01
42.1846723471   -48.9406674209  421.0085979080  4.4501576321    4.4501576321    0.1 0.1000  0.01
57.9046905119   -16.0056851302  239.2892674838  4.4501576321    4.4501576321    0.1 0.1000  0.01
6.5287790962    27.6985469299   438.9010857558  4.4501576321    4.4501576321    0.1 0.1000  -0.01
82.9165866763   -68.7985312304  248.0328163910  4.4501576321    4.4501576321    0.1 0.1000  -0.01
67.2528738306   67.7218662770   441.7665793594  4.4501576321    4.4501576321    0.1 0.1000  0.01
69.1499663383   -24.6144426178  197.0942229266  4.4501576321    4.4501576321    0.1 0.1000  0.01
21.8975519689   -7.5309768759   199.9271787683  4.4501576321    4.4501576321    0.1 0.1000  -0.01
58.2498966824   -10.8236464716  118.7704633108  4.4501576321    4.4501576321    0.1 0.1000  0.01
46.7309787608   -67.5438796140  430.3896646091  4.4501576321    4.4501576321    0.1 0.1000  -0.01
45.9922701676   -62.1568970939  292.5466065379  4.4501576321    4.4501576321    0.1 0.1000  -0.01
2.4903960005    -39.4403514016  365.5078539409  4.4501576321    4.4501576321    0.1 0.1000  -0.01
24.3179205886   39.5419265355   536.2459884229  4.4501576321    4.4501576321    0.1 0.1000  0.01
57.1831379439   1.5743394743    146.1664051788  4.4501576321    4.4501576321    0.1 0.1000  0.01
3.2465807369    6.4462686261    208.6242161693  4.4501576321    4.4501576321    0.1 0.1000  -0.01
7.7457104760    -31.9444474031  419.3612366736  4.4501576321    4.4501576321    0.1 0.1000  -0.01
87.1918573388   -63.8151877592  641.0633546076  4.4501576321    4.4501576321    0.1 0.1000  0.01
15.6225238235   -32.8970549207  701.4186826778  4.4501576321    4.4501576321    0.1 0.1000  -0.01
16.5463700948   19.8056552215   656.9621591943  4.4501576321    4.4501576321    0.1 0.1000  -0.01
55.3884340063   16.0991490885   845.1197452714  4.4501576321    4.4501576321    0.1 0.1000  -0.01
68.3191881502   -25.0507616057  498.7045745705  4.4501576321    4.4501576321    0.1 0.1000  0.01
86.0183471854   40.9155028640   187.5237759525  4.4501576321    4.4501576321    0.1 0.1000  0.01
62.8555874435   59.0031368487   306.4222062607  4.4501576321    4.4501576321    0.1 0.1000  -0.01
9.0525478254    -38.6058345856  740.4838891835  4.4501576321    4.4501576321    0.1 0.1000  -0.01
68.5068483954   -7.6477187155   564.6734880791  4.4501576321    4.4501576321    0.1 0.1000  -0.01
83.0111324411   18.3882313945   633.6497691092  4.4501576321    4.4501576321    0.1 0.1000  0.01
60.9511176043   27.7283153232   155.3979516345  4.4501576321    4.4501576321    0.1 0.1000  -0.01
29.8659785967   20.1785677955   129.2170749310  4.4501576321    4.4501576321    0.1 0.1000  0.01
81.7441725367   66.8342725055   584.5440948119  4.4501576321    4.4501576321    0.1 0.1000  0.01
18.2712661612   19.0703966732   374.4115000930  4.4501576321    4.4501576321    0.1 0.1000  -0.01
16.4505027885   14.8938444068   113.9507263758  4.4501576321    4.4501576321    0.1 0.1000  -0.01
55.2971911461   -34.2365114939  315.5423645854  4.4501576321    4.4501576321    0.1 0.1000  -0.01
58.9851166183   64.4149496970   120.1692796146  4.4501576321    4.4501576321    0.1 0.1000  -0.01
20.1866344139   6.3445454835    843.6480861334  4.4501576321    4.4501576321    0.1 0.1000  0.01
5.1156406462    -46.0831027527  358.4839388402  4.4501576321    4.4501576321    0.1 0.1000  0.01
47.8882352140   11.0168589025   139.4049667438  4.4501576321    4.4501576321    0.1 0.1000  0.01
63.7650810214   -39.1089287324  370.4315479641  4.4501576321    4.4501576321    0.1 0.1000  -0.01
19.9191614299   48.9027028773   792.3899547932  4.4501576321    4.4501576321    0.1 0.1000  -0.01
24.8885058957   -69.9978255112  639.6686776209  4.4501576321    4.4501576321    0.1 0.1000  -0.01
40.0907061785   -11.1351893977  354.3175267289  4.4501576321    4.4501576321    0.1 0.1000  0.01
80.4821502041   61.2520885856   150.2482787473  4.4501576321    4.4501576321    0.1 0.1000  -0.01
17.5750065428   -9.5888767982   259.0925006881  4.4501576321    4.4501576321    0.1 0.1000  0.01
46.8408441324   35.8802040821   686.7230397659  4.4501576321    4.4501576321    0.1 0.1000  -0.01
62.2694237025   -50.0797345071  134.4398774508  4.4501576321    4.4501576321    0.1 0.1000  -0.01
61.8636168977   8.7256414814    272.1936829948  4.4501576321    4.4501576321    0.1 0.1000  -0.01
66.8627167052   -61.0063249924  825.9322636744  4.4501576321    4.4501576321    0.1 0.1000  0.01
86.6803505798   25.6680611279   219.3129188137  4.4501576321    4.4501576321    0.1 0.1000  -0.01
9.1920689147    -49.2537625387  306.6333314807  4.4501576321    4.4501576321    0.1 0.1000  -0.01
67.8018670476   -48.4288000194  113.4384428449  4.4501576321    4.4501576321    0.1 0.1000  0.01
50.5917609246   59.6748939516   200.6795959087  4.4501576321    4.4501576321    0.1 0.1000  0.01
40.1460937644   -43.6974081038  251.9373608388  4.4501576321    4.4501576321    0.1 0.1000  -0.01
52.2410090970   38.3772959887   277.2634727997  4.4501576321    4.4501576321    0.1 0.1000  0.01
20.4445934265   3.9472136471    259.5739704820  4.4501576321    4.4501576321    0.1 0.1000  -0.01
21.6294364533   12.4810620975   112.9288428783  4.4501576321    4.4501576321    0.1 0.1000  -0.01
16.0294946251   44.3830598217   914.5822457575  4.4501576321    4.4501576321    0.1 0.1000  0.01
10.4187557544   -63.3244595792  177.5486724183  4.4501576321    4.4501576321    0.1 0.1000  0.01
46.7527364359   -58.2799717080  129.7415278394  4.4501576321    4.4501576321    0.1 0.1000  0.01
0.7490658276    0.7669049359    183.1343207562  4.4501576321    4.4501576321    0.1 0.1000  -0.01
15.8838551888   -57.5069529243  658.3471753827  4.4501576321    4.4501576321    0.1 0.1000  -0.01
15.0174354220   -2.7896546903   577.4737547554  4.4501576321    4.4501576321    0.1 0.1000  0.01
59.6149377096   56.5883232035   127.7932535740  4.4501576321    4.4501576321    0.1 0.1000  -0.01
84.5551516196   -14.3446547415  126.3204907513  4.4501576321    4.4501576321    0.1 0.1000  -0.01
78.7962329974   -41.9783278602  669.7895900422  4.4501576321    4.4501576321    0.1 0.1000  -0.01
69.2035332871   53.1628679491   150.5953871362  4.4501576321    4.4501576321    0.1 0.1000  -0.01
65.0909057524   -36.6281601077  184.4975275508  4.4501576321    4.4501576321    0.1 0.1000  -0.01
67.3795390836   49.8058930265   134.9051089024  4.4501576321    4.4501576321    0.1 0.1000  0.01
7.3118344747    2.4281292722    325.5395908827  4.4501576321    4.4501576321    0.1 0.1000  -0.01
51.2385662059   -5.1102018388   447.9646196272  4.4501576321    4.4501576321    0.1 0.1000  -0.01
45.9607200266   -23.7309773816  861.3513930944  4.4501576321    4.4501576321    0.1 0.1000  0.01
19.7072789483   40.9116708096   781.3399734544  4.4501576321    4.4501576321    0.1 0.1000  0.01
45.7096758675   -35.1315330080  117.8317445056  4.4501576321    4.4501576321    0.1 0.1000  0.01
